hit_acc,hit_name,hit_score,hit_bias,hit_pvalue,hit_evalue,n_domains,dom_bitscore,dom_bias,dom_ievalue,dom_cevalue,dom_aliL,dom_aliId,dom_aliSim,dom_hmm_from,dom_hmm_to,dom_hmm_acc,dom_hmm_name,dom_sq_from,dom_sq_to,dom_model_cov,dom_seq_cov,studies,assemblies,biomes,samples,extlink
MGYP006267521493,MGYP006267521493,140.7,0.0,-102.701579748144,1.8e-36,1,140.451507568359,0.01,2.1e-36,7.8e-42,218,0.456647398843931,0.791907514450867,1,173,PF01083.29,Cutinase,29,216,173,188,ERP137544|https://www.ebi.ac.uk/metagenomics/studies/ERP137544,ERZ9869192|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ9869192,114;132,137544,https://www.ebi.ac.uk/metagenomics/proteins/MGYP006267521493
MGYP000191563503,MGYP000191563503,140.7,0.0,-102.700889084095,1.8e-36,1,140.360382080078,0.00,2.2e-36,8.4e-42,254,0.38953488372093,0.819767441860465,1,172,PF01083.29,Cutinase,69,253,172,185,ERP108120|https://www.ebi.ac.uk/metagenomics/studies/ERP108120,ERZ505283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505283,158;86;401;132,108120,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000191563503
MGYP000947239537,MGYP000947239537,140.6,0.1,-102.68552180902,1.8e-36,1,140.414474487305,0.06,2.1e-36,8.0e-42,215,0.391812865497076,0.754385964912281,2,172,PF01083.29,Cutinase,32,214,171,183,ERP111287|https://www.ebi.ac.uk/metagenomics/studies/ERP111287,ERZ773281|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773281;ERZ773282|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773282,63;18,111287,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000947239537
MGYP000909201504,MGYP000909201504,140.6,0.0,-102.664078848646,1.9e-36,1,140.351699829102,0.00,2.2e-36,8.4e-42,219,0.412790697674419,0.779069767441861,1,172,PF01083.29,Cutinase,31,217,172,187,ERP111178|https://www.ebi.ac.uk/metagenomics/studies/ERP111178;ERP111268|https://www.ebi.ac.uk/metagenomics/studies/ERP111268;ERP131768|https://www.ebi.ac.uk/metagenomics/studies/ERP131768,ERZ764730|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ764730;ERZ772708|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ772708;ERZ3455847|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3455847,63;80,111268;131768;111178,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000909201504
MGYP002759353483,MGYP002759353483,140.5,0.1,-102.622218132343,1.9e-36,1,140.31608581543,0.08,2.3e-36,8.6e-42,216,0.430232558139535,0.744186046511628,1,172,PF01083.29,Cutinase,30,215,172,186,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1036380|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1036380,401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002759353483
MGYP001806772817,MGYP001806772817,140.4,0.0,-102.552202064446,2.1e-36,1,140.0244140625,0.02,2.8e-36,1.1e-41,227,0.423529411764706,0.782352941176471,1,170,PF01083.29,Cutinase,40,224,170,185,ERP127095|https://www.ebi.ac.uk/metagenomics/studies/ERP127095,ERZ1793602|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1793602,85,127095,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001806772817
MGYP000238691315,MGYP000238691315,140.3,0.1,-102.485078152251,2.2e-36,1,140.029067993164,0.10,2.8e-36,1.1e-41,234,0.430232558139535,0.802325581395349,1,172,PF01083.29,Cutinase,34,233,172,200,ERP107925|https://www.ebi.ac.uk/metagenomics/studies/ERP107925,ERZ500977|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ500977,401,107925,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000238691315
MGYP001108230694,MGYP001108230694,140.3,0.0,-102.483761573909,2.2e-36,1,140.167373657227,0.03,2.5e-36,9.6e-42,199,0.424418604651163,0.813953488372093,2,173,PF01083.29,Cutinase,5,188,172,184,ERP111646|https://www.ebi.ac.uk/metagenomics/studies/ERP111646,ERZ778035|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ778035,62;4,111646,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001108230694
MGYP000358404345,MGYP000358404345,140.3,0.0,-102.45096582324,2.3e-36,1,140.041870117188,0.02,2.8e-36,1.0e-41,232,0.412790697674419,0.796511627906977,1,172,PF01083.29,Cutinase,45,231,172,187,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650268|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650268,63;18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000358404345
MGYP003419517873,MGYP003419517873,140.2,0.1,-102.411630347364,2.4e-36,1,139.951385498047,0.09,2.9e-36,1.1e-41,257,0.421052631578947,0.801169590643275,1,171,PF01083.29,Cutinase,57,255,171,199,ERP129176|https://www.ebi.ac.uk/metagenomics/studies/ERP129176,ERZ2227954|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2227954,492,129176,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003419517873
MGYP002713760837,MGYP002713760837,140.2,0.1,-102.390208970241,2.4e-36,1,140.00617980957,0.07,2.8e-36,1.1e-41,200,0.486301369863014,0.828767123287671,1,146,PF01083.29,Cutinase,34,199,146,166,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1029954|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029954,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002713760837
MGYP001270261888,MGYP001270261888,140.1,0.0,-102.284548162475,2.7e-36,1,139.832855224609,0.03,3.2e-36,1.2e-41,217,0.417647058823529,0.770588235294118,1,170,PF01083.29,Cutinase,33,214,170,182,ERP112570|https://www.ebi.ac.uk/metagenomics/studies/ERP112570,ERZ794977|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794977,54;121,112570,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001270261888
MGYP002629996866,MGYP002629996866,140.0,0.1,-102.249432212269,2.8e-36,1,139.830032348633,0.09,3.2e-36,1.2e-41,238,0.423312883435583,0.828220858895706,1,163,PF01083.29,Cutinase,38,228,163,191,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ887841|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ887841;ERZ888423|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888423;ERZ888641|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888641;ERZ890044|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890044;ERZ890250|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890250,158,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002629996866
MGYP001023194627,MGYP001023194627,140.0,0.1,-102.241521950591,2.8e-36,1,139.80256652832,0.08,3.3e-36,1.2e-41,232,0.39766081871345,0.824561403508772,2,172,PF01083.29,Cutinase,30,231,171,202,ERP111160|https://www.ebi.ac.uk/metagenomics/studies/ERP111160,ERZ761577|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ761577,54,111160,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001023194627
MGYP000087105585,MGYP000087105585,139.9,1.1,-102.178973687716,3.0e-36,1,139.579849243164,1.06,3.8e-36,1.5e-41,220,0.41566265060241,0.813253012048193,1,166,PF01083.29,Cutinase,32,212,166,181,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650264|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650264;ERZ650283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650283,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000087105585
MGYP002633697307,MGYP002633697307,139.9,0.0,-102.178164315785,3.0e-36,1,139.570999145508,0.01,3.8e-36,1.5e-41,246,0.393063583815029,0.826589595375723,1,173,PF01083.29,Cutinase,60,246,173,187,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ889078|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ889078,158,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002633697307
MGYP001507174506,MGYP001507174506,139.5,0.3,-101.901477823058,4.0e-36,1,139.274520874023,0.33,4.7e-36,1.8e-41,195,0.408536585365854,0.804878048780488,9,172,PF01083.29,Cutinase,18,194,164,177,ERP107925|https://www.ebi.ac.uk/metagenomics/studies/ERP107925,ERZ501011|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ501011,401,107925,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001507174506
MGYP001554928475,MGYP001554928475,139.5,0.1,-101.87371096999,4.1e-36,1,139.175354003906,0.08,5.1e-36,1.9e-41,299,0.395348837209302,0.831395348837209,2,173,PF01083.29,Cutinase,43,233,172,191,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473;ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ941728|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ941728;ERZ1505396|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505396,63;18;62;401;476,115473;123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001554928475
MGYP005811419027,MGYP005811419027,139.5,0.0,-101.873613845359,4.1e-36,1,139.274078369141,0.02,4.7e-36,1.8e-41,221,0.437869822485207,0.751479289940828,2,170,PF01083.29,Cutinase,35,218,169,184,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,247,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005811419027
MGYP000352470597,MGYP000352470597,139.4,0.1,-101.823357244219,4.3e-36,1,139.124496459961,0.06,5.3e-36,2.0e-41,275,0.38953488372093,0.825581395348837,2,173,PF01083.29,Cutinase,20,210,172,191,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650245|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650245;ERZ650264|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650264;ERZ650281|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650281;ERZ650283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650283;ERZ650309|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650309,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000352470597
MGYP000255210302,MGYP000255210302,139.4,0.3,-101.82065933778,4.3e-36,1,139.162490844727,0.27,5.1e-36,1.9e-41,189,0.462585034013605,0.82312925170068,2,148,PF01083.29,Cutinase,30,188,147,159,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650282|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650282,18;62,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000255210302
MGYP006370402585,MGYP006370402585,139.2,0.0,-101.706278896405,4.8e-36,1,139.024749755859,0.00,5.7e-36,2.1e-41,208,0.358381502890173,0.809248554913295,1,173,PF01083.29,Cutinase,23,208,173,186,ERP129176|https://www.ebi.ac.uk/metagenomics/studies/ERP129176,ERZ2272342|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2272342,492,129176,https://www.ebi.ac.uk/metagenomics/proteins/MGYP006370402585
MGYP003815281773,MGYP003815281773,139.0,0.0,-101.504799243563,5.9e-36,1,138.714004516602,0.01,7.0e-36,2.7e-41,212,0.430232558139535,0.767441860465116,1,172,PF01083.29,Cutinase,25,211,172,187,ERP112613|https://www.ebi.ac.uk/metagenomics/studies/ERP112613,ERZ795053|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795053,63;158,112613,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003815281773
MGYP000938776588,MGYP000938776588,138.9,0.0,-101.491633460142,6.0e-36,1,138.75373840332,0.04,6.9e-36,2.6e-41,232,0.38953488372093,0.802325581395349,1,172,PF01083.29,Cutinase,29,231,172,203,ERP111287|https://www.ebi.ac.uk/metagenomics/studies/ERP111287,ERZ773282|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773282,63,111287,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000938776588
MGYP002715806541,MGYP002715806541,138.8,0.0,-101.378860971004,6.7e-36,1,138.518402099609,0.01,8.1e-36,3.1e-41,251,0.421052631578947,0.760233918128655,1,171,PF01083.29,Cutinase,65,249,171,185,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1030068|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030068,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002715806541
MGYP001545674878,MGYP001545674878,138.7,0.0,-101.34569830506,6.9e-36,1,138.263092041016,0.00,9.7e-36,3.7e-41,229,0.416666666666667,0.767857142857143,3,170,PF01083.29,Cutinase,38,219,168,182,ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ1505400|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505400,18;62;80;401;64;4;480,123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001545674878
MGYP002628105200,MGYP002628105200,138.6,0.0,-101.238839626836,7.7e-36,1,138.392379760742,0.00,8.8e-36,3.4e-41,213,0.423529411764706,0.776470588235294,1,170,PF01083.29,Cutinase,27,210,170,184,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ888984|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888984;ERZ890044|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890044,158,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002628105200
MGYP000476369965,MGYP000476369965,138.4,0.0,-101.105465924133,8.8e-36,1,138.135177612305,0.00,1.1e-35,4.0e-41,220,0.391812865497076,0.812865497076023,2,172,PF01083.29,Cutinase,36,219,171,184,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650283,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000476369965
MGYP001314554628,MGYP001314554628,138.3,0.0,-101.024874062996,9.6e-36,1,137.944061279297,0.01,1.2e-35,4.6e-41,215,0.414965986394558,0.80952380952381,1,147,PF01083.29,Cutinase,40,190,147,151,ERP112585|https://www.ebi.ac.uk/metagenomics/studies/ERP112585,ERZ795019|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795019,63;64,112585,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001314554628
MGYP001806772806,MGYP001806772806,138.2,0.0,-100.960372515859,1.0e-35,1,137.917358398438,0.00,1.2e-35,4.7e-41,224,0.38150289017341,0.803468208092486,1,173,PF01083.29,Cutinase,39,224,173,186,ERP127095|https://www.ebi.ac.uk/metagenomics/studies/ERP127095,ERZ1793602|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1793602,85;92,127095,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001806772806
MGYP000994645334,MGYP000994645334,138.1,0.0,-100.917162846337,1.1e-35,1,137.854949951172,0.00,1.3e-35,4.9e-41,217,0.418604651162791,0.796511627906977,1,172,PF01083.29,Cutinase,30,216,172,187,ERP111178|https://www.ebi.ac.uk/metagenomics/studies/ERP111178;ERP131768|https://www.ebi.ac.uk/metagenomics/studies/ERP131768,ERZ764730|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ764730;ERZ3455847|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3455847;ERZ3455852|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3455852;ERZ3455856|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3455856;ERZ3455858|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3455858;ERZ3455859|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3455859,63;80;492,131768;111178,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000994645334
MGYP000970667500,MGYP000970667500,138.1,0.0,-100.905551057025,1.1e-35,1,137.900329589844,0.00,1.3e-35,4.8e-41,217,0.418604651162791,0.767441860465116,1,172,PF01083.29,Cutinase,31,216,172,186,ERP111288|https://www.ebi.ac.uk/metagenomics/studies/ERP111288,ERZ773283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773283,63,111288,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000970667500
MGYP006316744237,MGYP006316744237,138.1,0.0,-100.865665208235,1.1e-35,1,137.874984741211,0.01,1.3e-35,4.8e-41,177,0.485915492957746,0.887323943661972,1,142,PF01083.29,Cutinase,20,177,142,158,ERP129176|https://www.ebi.ac.uk/metagenomics/studies/ERP129176,ERZ2270666|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2270666,492,129176,https://www.ebi.ac.uk/metagenomics/proteins/MGYP006316744237
MGYP001305647707,MGYP001305647707,138.0,0.0,-100.799490959107,1.2e-35,1,137.720672607422,0.02,1.4e-35,5.4e-41,222,0.43452380952381,0.726190476190476,3,170,PF01083.29,Cutinase,39,219,168,181,ERP112584|https://www.ebi.ac.uk/metagenomics/studies/ERP112584,ERZ795018|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795018,64,112584,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001305647707
MGYP001042389770,MGYP001042389770,137.8,0.0,-100.713244286075,1.3e-35,1,137.646545410156,0.00,1.5e-35,5.7e-41,213,0.424418604651163,0.755813953488372,1,172,PF01083.29,Cutinase,27,212,172,186,ERP111649|https://www.ebi.ac.uk/metagenomics/studies/ERP111649,ERZ778038|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ778038,63,111649,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001042389770
MGYP003374225657,MGYP003374225657,137.8,0.0,-100.69724030508,1.3e-35,1,137.55778503418,0.00,1.6e-35,6.1e-41,231,0.395348837209302,0.779069767441861,1,172,PF01083.29,Cutinase,40,230,172,191,ERP127957|https://www.ebi.ac.uk/metagenomics/studies/ERP127957,ERZ1764613|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1764613,72,127957,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003374225657
MGYP002628843045,MGYP002628843045,137.7,0.0,-100.625799742584,1.4e-35,1,137.496551513672,0.00,1.7e-35,6.3e-41,211,0.432748538011696,0.766081871345029,2,172,PF01083.29,Cutinase,25,210,171,186,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ888641|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888641;ERZ890044|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890044;ERZ890250|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890250,158,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002628843045
MGYP005811688871,MGYP005811688871,137.6,0.0,-100.512703504673,1.6e-35,1,137.378448486328,0.04,1.8e-35,6.9e-41,210,0.406060606060606,0.818181818181818,8,172,PF01083.29,Cutinase,1,185,165,185,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,247,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005811688871
MGYP003472544421,MGYP003472544421,137.5,0.0,-100.442180230366,1.7e-35,1,137.223297119141,0.01,2.0e-35,7.7e-41,227,0.372093023255814,0.808139534883721,1,172,PF01083.29,Cutinase,41,226,172,186,ERP129176|https://www.ebi.ac.uk/metagenomics/studies/ERP129176,ERZ2271710|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2271710,492,129176,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003472544421
MGYP001595667540,MGYP001595667540,137.4,0.0,-100.377516808843,1.8e-35,1,137.124816894531,0.00,2.2e-35,8.2e-41,217,0.401162790697674,0.773255813953488,1,172,PF01083.29,Cutinase,31,216,172,186,ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ1505402|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505402,62,123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001595667540
MGYP003554612117,MGYP003554612117,137.3,0.0,-100.355944348959,1.9e-35,1,137.15461730957,0.01,2.1e-35,8.1e-41,191,0.425149700598802,0.826347305389222,6,172,PF01083.29,Cutinase,2,190,167,189,ERP129176|https://www.ebi.ac.uk/metagenomics/studies/ERP129176,ERZ2272715|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2272715,492,129176,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003554612117
MGYP000623762283,MGYP000623762283,137.3,0.0,-100.340814489651,1.9e-35,1,137.093490600586,0.01,2.2e-35,8.4e-41,228,0.42603550295858,0.78698224852071,2,170,PF01083.29,Cutinase,45,225,169,181,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742;ERP111287|https://www.ebi.ac.uk/metagenomics/studies/ERP111287;ERP112613|https://www.ebi.ac.uk/metagenomics/studies/ERP112613,ERZ650245|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650245;ERZ650264|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650264;ERZ650268|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650268;ERZ650283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650283;ERZ773281|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773281;ERZ773282|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773282;ERZ795053|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795053,63;18,112613;108742;111287,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000623762283
MGYP000397105622,MGYP000397105622,137.3,0.0,-100.338515873365,1.9e-35,1,137.083038330078,0.00,2.2e-35,8.5e-41,207,0.445161290322581,0.806451612903226,1,155,PF01083.29,Cutinase,39,206,155,168,ERP104203|https://www.ebi.ac.uk/metagenomics/studies/ERP104203,ERZ859223|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ859223;ERZ1749008|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1749008;ERZ1756900|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1756900,158,104203,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000397105622
MGYP003609957064,MGYP003609957064,137.0,0.0,-100.148572468455,2.3e-35,1,136.772064208984,0.01,2.8e-35,1.1e-40,217,0.416184971098266,0.803468208092486,1,173,PF01083.29,Cutinase,30,217,173,188,ERP131768|https://www.ebi.ac.uk/metagenomics/studies/ERP131768,ERZ3455847|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3455847,63;80;4;492,131768,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003609957064
MGYP001586139554,MGYP001586139554,137.0,0.0,-100.140521915642,2.3e-35,1,136.858978271484,0.00,2.6e-35,9.9e-41,179,0.375757575757576,0.818181818181818,8,172,PF01083.29,Cutinase,1,178,165,178,ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ1505402|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505402,62,123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001586139554
MGYP001940506811,MGYP001940506811,137.0,1.0,-100.09116101944,2.4e-35,1,127.870864868164,0.97,1.5e-32,5.7e-38,230,0.40625,0.83125,1,160,PF01083.29,Cutinase,4,182,160,179,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1030305|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030305,401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001940506811
MGYP000849590210,MGYP000849590210,136.9,0.0,-100.072621006393,2.5e-35,1,136.71257019043,0.00,2.9e-35,1.1e-40,209,0.380116959064327,0.807017543859649,2,172,PF01083.29,Cutinase,25,208,171,184,ERP110952|https://www.ebi.ac.uk/metagenomics/studies/ERP110952,ERZ724089|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724089,62;4,110952,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000849590210
MGYP002715617522,MGYP002715617522,136.5,0.1,-99.7874630874484,3.3e-35,1,136.392715454102,0.06,3.6e-35,1.4e-40,165,0.415584415584416,0.824675324675325,20,173,PF01083.29,Cutinase,2,165,154,164,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1030018|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030018,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002715617522
